/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_42_59_992.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_42_59_992.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_42_59_992.jpg, 0, 0, 0, 7.909151E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_093.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_093.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_093.jpg, 0, 0, 0, 7.765875E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_194.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_194.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_194.jpg, 0, 0, 0, 7.802479E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_294.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_294.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_294.jpg, 0, 0, 0, 7.785432E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_398.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_398.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_398.jpg, 0, 0, 0, 7.846727E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_498.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_498.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_498.jpg, 0, 0, 0, 7.862739E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_604.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_604.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_604.jpg, 0, 0, 0, 7.800312E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_711.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_711.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_711.jpg, 0, 0, 0, 7.907581E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_816.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_816.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_816.jpg, 0, 0, 0, 7.814369E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_00_919.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_00_919.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_00_919.jpg, 0, 0, 0, 7.783685E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_023.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_023.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_023.jpg, 0, 0, 0, 7.908969E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_126.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_126.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_126.jpg, 0, 0, 0, 7.758832E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_226.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_226.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_226.jpg, 0, 0, 0, 7.768593E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_327.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_327.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_327.jpg, 0, 0, 0, 7.827513E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_440.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_440.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_440.jpg, 0, 0, 0, 7.760984E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_561.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_561.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_561.jpg, 0, 0, 0, 7.811482E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_664.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_664.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_664.jpg, 0, 0, 0, 7.964009E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_870.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_870.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_870.jpg, 0, 0, 0, 8.166977E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_01_983.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_01_983.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_01_983.jpg, 0, 0, 0, 7.971379E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_087.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_087.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_087.jpg, 0, 0, 0, 7.813625E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_190.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_190.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_190.jpg, 0, 0, 0, 7.787002E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_291.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_291.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_291.jpg, 0, 0, 0, 7.778389E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_401.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_401.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_401.jpg, 0, 0, 0, 7.798811E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_503.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_503.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_503.jpg, 0, 0, 0, 7.827528E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_618.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_618.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_618.jpg, 0, 0, 0, 7.813626E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_732.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_732.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_732.jpg, 0, 0, 0, 7.754315E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_02_840.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_02_840.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_02_840.jpg, 0, 0, 0, 8.239115E-05
/Users/songhojin/Desktop/Data/IMG/center_2024_01_30_22_43_03_041.jpg, /Users/songhojin/Desktop/Data/IMG/left_2024_01_30_22_43_03_041.jpg, /Users/songhojin/Desktop/Data/IMG/right_2024_01_30_22_43_03_041.jpg, 0, 0, 0, 7.855593E-05
